 lat, long
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.6197,-87.8895
30.62,-88.1473
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6255,-88.2269
30.6311,-88.1588
30.6474,-88.2292
30.6474,-88.2292
30.6474,-88.2292
30.658,-88.1316
30.6605,-88.1618
30.6605,-88.1618
30.6682,-88.1267
30.6682,-88.1266
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6688,-88.1059
30.6689,-88.1268
30.6713,-88.1256
30.6729,-88.1009
30.6729,-88.1009
30.6729,-88.1009
30.6729,-88.1009
30.6732,-88.1264
30.6737,-88.2506
30.6738,-88.2503
30.6817,-88.2945
30.6817,-88.2945
30.6817,-88.2945
30.6817,-88.2945
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.685,-88.2052
30.692,-88.2261
30.692,-88.2261
30.692,-88.2261
30.692,-88.2261
30.692,-88.2261
30.692,-88.2261
30.692,-88.2261
30.692,-88.2261
30.7309,-88.0789
30.7309,-88.0789
30.7322,-88.1758
30.7476,-87.7787
30.7769,-88.2856
30.8031,-88.1409
30.8031,-88.1409
30.8031,-88.1409
30.8031,-88.1409
30.8031,-88.1409
30.8031,-88.1409
30.8031,-88.1409
30.8073,-88.098
30.8073,-88.098
30.8073,-88.098
30.8082,-88.0719
30.8082,-88.0719
30.8082,-88.0718
30.8082,-88.0718
30.8083,-88.0719
30.8249,-88.0667
30.8332,-88.0934
30.8516,-88.0533
30.8516,-88.0533
30.8516,-88.0533
30.8873,-87.7693
30.9362,-88.6224
30.9378,-88.016
31.2202,-87.4619
31.4876,-88.2699
31.7388,-89.1609
32.332,-90.8572
32.332,-90.8572
32.332,-90.8572
32.332,-90.8572
36.0127,-86.56
36.0127,-86.56
36.0127,-86.56
36.0334,-79.8626
36.0334,-79.8626
25.8271,-80.2415
33.684,-112.105
33.684,-112.105
33.684,-112.105
34.15,-114.289
34.4228,-114.125
34.4228,-114.125
34.4228,-114.125
34.4228,-114.125
34.4554,-114.269
34.4554,-114.269
34.4554,-114.269
34.4554,-114.269
34.4554,-114.269
34.4787,-114.34
34.4814,-114.348
34.4814,-114.348
34.4814,-114.348
34.4814,-114.348
34.4814,-114.348
34.4814,-114.348
34.4814,-114.348
34.4963,-114.343
34.4963,-114.343
34.5049,-114.286
34.5351,-114.304
34.5443,-114.353
34.5443,-114.353
34.5443,-114.353
34.5443,-114.353
34.5443,-114.353
34.5443,-114.353
34.5575,-114.331
34.5575,-114.331
34.5575,-114.331
34.5575,-114.331
34.5575,-114.331
34.5575,-114.331
34.5575,-114.331
34.5575,-114.331
34.8929,-114.595
35.0052,-114.569
35.0052,-114.569
35.106,-114.595
35.1328,-113.703
35.1328,-113.703
35.1328,-113.703
35.1851,-114.038
35.2633,-114.022
35.3002,-114.221
35.5665,-114.265
40.3756,-104.961
32.332,-90.8572
32.3868,-92.0722
32.4566,-92.1854
32.4767,-92.081
32.5068,-92.1332
32.5133,-92.1131
32.5133,-92.1131
32.5133,-92.113
32.5133,-92.113
32.5133,-92.113
32.5133,-92.113
32.5133,-92.113
32.5133,-92.113
32.5133,-92.113
32.5133,-92.113
32.5134,-92.113
32.5134,-92.113
32.5134,-92.113
32.5134,-92.113
32.5135,-92.1128
32.5135,-92.1127
32.5135,-92.1127
32.5135,-92.1127
32.5135,-92.1127
32.5136,-92.1127
32.5136,-92.1127
32.5136,-92.1127
32.5136,-92.1127
32.5136,-92.1127
32.5136,-92.1127
32.5136,-92.1127
32.5136,-92.1126
32.5206,-92.1667
32.5286,-92.1061
32.553,-92.0422
32.553,-92.0422
32.5556,-92.9245
32.7697,-92.41
32.8716,-92.2862
33.2073,-92.6629
33.2073,-92.6629
33.2112,-92.6565
33.2114,-92.6564
33.2116,-92.6568
33.2117,-92.6565
31.9283,-86.2971
32.3129,-86.2421
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.35,-86.28
32.3834,-86.2434
32.4197,-87.0245
32.4665,-86.4531
32.4666,-86.4527
32.4666,-86.4527
32.4667,-86.452
32.4787,-86.43
39.1505,-79.503
39.2954,-80.2427
39.4466,-80.1762
39.4668,-80.1149
39.501,-80.17
39.5129,-76.9095
39.5129,-76.9095
39.5129,-76.9095
39.6044,-79.9156
39.6505,-79.944
39.7525,-79.7711
39.8917,-80.1795
39.8917,-80.1795
39.8917,-80.1795
40.0296,-79.0768
40.8338,-81.3389
41.9324,-79.6191
41.9324,-79.6191
46.0471,-118.409
46.0471,-118.409
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
46.2348,-119.128
37.1328,-95.7856
40.7557,-73.5723
41.5797,-72.899
41.9099,-72.6029
41.9099,-72.6029
41.9099,-72.6029
41.9114,-72.4626
42.0853,-72.5584
42.1268,-71.5376
42.1345,-70.9501
42.1345,-70.9501
42.1345,-70.9501
42.1345,-70.9501
42.3168,-71.2084
42.5151,-70.9003
42.517,-71.104
42.517,-71.104
42.517,-71.104
42.528,-71.109
42.5519,-71.2518
42.5519,-71.2518
42.5954,-71.3523
42.5959,-72.2267
42.6591,-71.2625
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.681,-71.4258
42.6901,-71.4332
42.6903,-71.4334
42.6903,-71.4334
42.6903,-71.4334
42.6903,-71.4333
42.6904,-71.4334
42.6904,-71.4334
42.6904,-71.4334
42.6905,-71.4334
42.6905,-71.4334
42.6985,-71.181
42.7163,-71.4199
42.7163,-71.4197
42.7164,-71.4198
42.7164,-71.4198
42.7164,-71.4197
42.7164,-71.4197
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.7188,-71.3201
42.728,-71.181
42.728,-71.181
42.7288,-71.3046
42.7288,-71.3046
42.7288,-71.3046
42.7288,-71.3046
42.7384,-71.6663
42.7384,-71.6663
42.743,-71.5388
42.7482,-71.7619
42.7482,-71.7619
42.7511,-71.8703
42.7511,-71.8703
42.7529,-70.7042
42.7544,-72.019
42.7544,-72.019
42.7544,-72.019
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7562,-71.2103
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.4667
42.7564,-71.2104
42.7564,-71.2104
42.7564,-71.2104
42.76,-71.4537
42.7611,-72.145
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.7657,-71.2351
42.769,-71.4121
42.769,-71.4121
42.7738,-71.2237
42.779,-71.4748
42.7792,-71.1095
42.7846,-71.2176
42.7855,-71.3127
42.7882,-71.2337
42.7882,-71.2337
42.8041,-71.4797
42.805,-71.302
42.805,-71.302
42.805,-71.302
42.8051,-71.3067
42.8051,-71.3067
42.8051,-71.3067
42.8051,-71.3067
42.8051,-71.3067
42.8051,-71.3067
42.8051,-71.3067
42.8061,-71.3855
42.813,-70.8847
42.813,-70.8847
42.813,-70.8847
42.8178,-72.0275
42.8194,-71.0159
42.8204,-71.0154
42.8285,-71.6606
42.8285,-71.6606
42.8285,-71.6606
42.8287,-71.1087
42.8287,-71.1087
42.8287,-71.1087
42.8287,-71.1087
42.8302,-71.2543
42.8314,-71.1078
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.8335,-71.1072
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.835,-71.1078
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8356,-71.0934
42.8362,-71.6441
42.837,-71.1603
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8386,-71.1069
42.8424,-71.1077
42.843,-71.455
42.8498,-72.3424
42.8498,-72.3423
42.8498,-72.3423
42.8499,-72.3424
42.854,-71.1758
42.8569,-71.6075
42.857,-71.1745
42.857,-71.1745
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8573,-71.2819
42.8644,-71.2895
42.8644,-71.2895
42.8644,-71.2895
42.8644,-71.2895
42.8644,-71.2895
42.8644,-71.2895
42.8644,-71.2895
42.8644,-71.2895
42.8656,-71.3772
42.8656,-71.3772
42.8656,-71.3772
42.8656,-71.3772
42.8667,-71.5128
42.8667,-71.5128
42.8667,-71.5128
42.8697,-71.391
42.882,-71.1758
42.882,-71.1758
42.882,-71.1758
42.882,-71.1758
42.8832,-71.3337
42.8854,-70.8646
42.8854,-70.8646
42.8854,-70.8646
42.8868,-71.1486
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.8874,-71.302
42.889,-71.3339
42.889,-71.3339
42.889,-71.3339
42.8945,-70.88
42.8954,-71.7744
42.9011,-71.4149
42.9133,-71.0639
42.9133,-71.0639
42.9133,-71.0639
42.9133,-71.0639
42.9189,-70.8617
42.9189,-70.8617
42.9189,-70.8617
42.9189,-70.8617
42.9189,-70.8617
42.9203,-72.2912
42.9203,-72.2912
42.9203,-72.2912
42.9211,-70.8588
42.9211,-70.8584
42.9212,-70.8586
42.9212,-70.8585
42.9212,-70.8585
42.9212,-70.8584
42.9213,-70.8587
42.9213,-70.8587
42.9213,-70.8586
42.9213,-70.8585
42.9213,-70.8585
42.9213,-70.8585
42.9213,-70.8584
42.9213,-70.8584
42.9214,-70.8586
42.9359,-70.8243
42.9403,-71.5213
42.9403,-71.5213
42.961,-71.9105
42.9627,-72.2955
42.9627,-72.2955
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.963,-71.0639
42.9645,-70.8333
42.9656,-71.4493
42.9656,-71.4493
42.9656,-71.4493
42.9656,-71.4493
42.9656,-71.4493
42.9678,-71.245
42.9678,-71.245
42.9713,-71.4135
42.9715,-71.9823
42.9718,-71.6899
42.9722,-71.6864
42.9727,-71.6798
42.9736,-71.0716
42.9745,-71.6907
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9774,-71.4548
42.9775,-71.6905
42.9776,-70.8267
42.9776,-70.8267
42.9804,-71.4574
42.9804,-71.4574
42.9804,-71.4574
42.9804,-71.4574
42.9815,-70.9478
42.9815,-70.9478
42.9827,-71.4078
42.9851,-71.346
42.986,-71.4276
42.9887,-71.4631
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.99,-71.45
42.9925,-71.3449
42.9925,-71.3449
42.9929,-71.4633
42.9929,-71.4633
42.9929,-71.4633
42.9944,-71.4884
42.9944,-71.4884
42.9944,-71.4884
43.0034,-71.47
43.0073,-71.4482
43.0073,-71.4482
43.0073,-71.4482
43.0073,-71.4482
43.0095,-70.7652
43.0201,-71.5697
43.0201,-71.5697
43.0269,-71.4787
43.0299,-71.0736
43.0325,-71.1912
43.0386,-71.4334
43.0386,-71.4334
43.0386,-71.4334
43.0386,-71.4334
43.0386,-71.4334
43.0411,-71.0764
43.0438,-71.2995
43.0441,-71.2995
43.0443,-71.2993
43.0446,-70.8179
43.0554,-70.7609
43.0617,-71.4444
43.0617,-71.4444
43.0617,-71.4444
43.0617,-71.4444
43.0617,-71.4444
43.0617,-71.4444
43.0663,-71.447
43.0663,-71.447
43.0718,-70.7626
43.0726,-70.9553
43.0729,-70.8052
43.0729,-70.8052
43.0729,-70.8052
43.0922,-70.8369
43.1025,-71.6169
43.1141,-71.8992
43.1192,-70.9969
43.1398,-71.4885
43.1519,-71.5221
43.1682,-70.9193
43.1753,-71.0023
43.1763,-70.914
43.1763,-70.914
43.1763,-70.914
43.1763,-70.914
43.1791,-71.8159
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1887,-71.5049
43.1888,-70.8868
43.207,-71.2004
43.207,-71.2004
43.2185,-71.5277
43.2185,-71.5277
43.2185,-71.5277
43.2185,-71.5277
43.2185,-71.5277
43.2217,-71.2859
43.2312,-71.4803
43.2457,-71.436
43.2461,-71.4341
43.2542,-70.9794
43.2542,-70.9794
43.2542,-70.9794
43.2542,-70.9794
43.2679,-70.8618
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2717,-71.4628
43.2817,-71.6595
43.3035,-71.8353
43.3045,-70.9756
43.3179,-71.7715
43.321,-70.9756
43.321,-70.9756
43.321,-70.9756
43.3254,-70.7212
43.3256,-70.9748
43.3256,-70.9748
43.3256,-70.9748
43.3256,-70.9748
43.3256,-70.9748
43.3459,-70.4897
43.3679,-72.3422
43.3679,-72.3422
43.3884,-71.0647
43.3884,-71.0647
43.4005,-70.9917
43.408,-71.4501
43.4175,-71.4121
43.4397,-71.6812
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.4426,-71.6491
43.447,-71.6299
43.4512,-71.489
43.4512,-71.489
43.4512,-71.489
43.4512,-71.489
43.4512,-71.489
43.4512,-71.489
43.4512,-71.489
43.4597,-70.9152
43.4603,-71.5774
43.4603,-71.5774
43.463,-71.2297
43.463,-71.2297
43.463,-71.2297
43.463,-71.2297
43.463,-71.2297
43.463,-71.2297
43.4861,-71.063
43.5025,-70.9697
43.5475,-71.4072
43.5508,-71.4056
43.5513,-71.02
43.5529,-71.6053
43.5684,-71.1712
43.5696,-71.4841
43.5727,-71.4781
43.5727,-71.4781
43.5727,-71.4781
43.5727,-71.4781
43.5727,-71.4781
43.5727,-71.4781
43.5727,-71.4781
43.5727,-71.4781
43.6108,-71.7924
43.612,-71.7507
43.6447,-72.2428
43.6447,-72.2428
43.6466,-71.0462
43.6843,-70.358
43.6876,-70.2876
43.6943,-71.3886
43.7012,-70.9834
43.7693,-71.7141
43.7844,-71.0964
43.8044,-71.848
43.8425,-71.2075
43.901,-72.1902
43.9152,-71.1254
43.9765,-71.13
43.9906,-72.0813
44.0336,-71.1238
44.0978,-72.0191
44.3099,-71.7747
44.3112,-71.7768
44.4048,-71.1548
44.4367,-73.0957
44.5501,-71.7867
41.177,-73.1336
41.3323,-72.7809
41.5503,-72.9963
28.0091,-82.5034
28.3949,-81.4179
29.5032,-95.092
29.7482,-90.0082
29.8598,-90.1105
29.8598,-90.1105
29.8714,-90.0656
29.8725,-90.0673
29.8752,-90.1085
29.8752,-90.1085
29.8752,-90.1085
29.8752,-90.1085
29.8752,-90.1085
29.8752,-90.1085
29.8766,-90.133
29.8872,-90.0331
29.8882,-90.1428
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.8941,-90.1164
29.9134,-90.0328
29.9142,-90.065
29.9289,-90.1005
29.9324,-90.0739
29.9324,-90.0739
29.9335,-89.9214
29.9379,-90.0331
29.9427,-90.0903
29.9504,-90.1236
29.9511,-90.206
29.9541,-90.0851
29.9541,-90.0851
29.9541,-90.0851
29.9541,-90.0851
29.9541,-90.0851
29.9559,-90.1353
29.9567,-89.9788
29.9567,-89.9788
29.9567,-89.9788
29.9567,-89.9788
29.9567,-89.9788
29.9567,-89.9788
29.9567,-89.9788
29.9567,-89.9784
29.9577,-90.1405
29.9581,-90.3124
29.9601,-89.9906
29.9603,-89.9909
29.9605,-90.0753
29.9605,-90.0753
29.9605,-90.0753
29.9612,-90.3032
29.9614,-90.1577
29.9614,-90.1577
29.9614,-90.1577
29.965,-90.0431
29.9668,-90.0625
29.9668,-90.0625
29.9668,-90.0625
29.9668,-90.0625
29.9668,-90.0625
29.9668,-90.0625
29.9668,-90.0625
29.9703,-90.0312
29.9708,-90.0826
29.9708,-90.0826
29.9708,-90.0826
29.9708,-90.0826
29.9708,-90.0826
29.9708,-90.0826
29.9742,-90.0797
29.9746,-90.0852
29.9746,-90.0852
29.9778,-90.087
29.9795,-90.238
29.9801,-90.1606
29.981,-90.2488
29.981,-90.2488
29.981,-90.2488
29.9817,-90.2543
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.9871,-90.1695
29.991,-90.248
29.9912,-90.2479
29.9912,-90.2479
29.9912,-90.2479
29.9912,-90.2479
29.9912,-90.2479
29.9912,-90.2479
29.9912,-90.2479
29.9912,-90.2479
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9937,-90.1817
29.9952,-90.2466
29.9975,-90.2146
29.9975,-90.2146
29.9975,-90.2146
29.9975,-90.2146
29.9975,-90.2146
29.9975,-90.2053
29.9987,-90.0446
29.9987,-90.0446
29.9987,-90.0446
29.9995,-90.2406
29.9995,-90.2406
29.9995,-90.2406
29.9995,-90.2406
29.9995,-90.2406
29.9995,-90.2406
29.9995,-90.2406
29.9995,-90.2406
30.0005,-90.1331
30.0005,-90.1331
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.002,-90.1379
30.0098,-90.163
30.0098,-90.163
30.0129,-90.1915
30.0129,-90.1915
30.0129,-90.1915
30.0141,-90.1554
30.0141,-90.1554
30.0141,-90.1553
30.0156,-89.9942
30.0181,-89.982
30.0238,-90.0975
30.0252,-90.2522
30.0252,-90.2522
